Measure Number: 1
C4 93 3 0
D4 105 3 1
B3 144 3 0
F4 144 3 1
C4 167 3 0
D4 179 3 1
A3 198 3 0
F4 198 3 1
C4 221 3 0
D4 233 3 1
B3 252 3 0
F4 252 3 1
C4 275 3 0
D4 287 3 1
A3 306 3 0
F4 306 3 1
C4 329 3 0
D4 341 3 1
B3 360 3 0
F4 360 3 1
C4 383 3 0
D4 395 3 1
A3 414 3 0
F4 414 3 1
E1 93 18 0
E2 93 18 0
E2 275 12 0
E3 275 12 0
E2 383 6 0
E3 383 6 0
Measure Number: 160
C4 17 3 0
D4 29 3 1
B3 68 3 0
F4 68 3 1
C4 91 3 0
D4 103 3 1
A3 122 3 0
F4 122 3 1
C4 145 3 0
D4 157 3 1
B3 176 3 0
F4 176 3 1
C4 199 3 0
D4 211 3 1
A3 230 3 0
F4 230 3 1
C4 253 3 0
D4 265 3 1
B3 284 3 0
F4 284 3 1
C4 307 3 0
D4 319 3 1
A3 338 3 0
F4 338 3 1
C2 17 9 0
C3 17 9 0
B1 122 3 0
B2 122 3 0
A1 145 6 0
A2 145 6 0
E2 199 12 0
E3 199 12 0
rest 6
Measure Number: 161
C4 12 3 0
E4 12 3 0
B3 42 3 0
A4 42 3 0
C4 64 3 0
E4 64 3 0
A3 87 3 0
A4 87 3 0
C4 109 3 0
E4 109 3 0
B3 131 3 0
A4 131 3 0
C4 154 3 0
E4 154 3 0
A3 176 3 0
A4 176 3 0
C4 199 3 0
E4 199 3 0
B3 221 3 0
A4 221 3 0
C4 244 3 0
E4 244 3 0
A3 266 3 0
A4 266 3 0
E1 12 18 0
E2 12 18 0
E2 154 12 0
E3 154 12 0
E2 244 6 0
E3 244 6 0
Measure Number: 162
C4 84 3 0
E4 84 3 0
B3 113 3 0
A4 113 3 0
C4 140 3 0
E4 140 3 0
A3 167 3 0
A4 167 3 0
C4 194 3 0
E4 194 3 0
B3 221 3 0
A4 221 3 0
C4 248 3 0
E4 248 3 0
A3 275 3 0
A4 275 3 0
C4 302 3 0
E4 302 3 0
B3 329 3 0
A4 329 3 0
C4 356 3 0
E4 356 3 0
A3 383 3 0
A4 383 3 0
E2 84 9 0
E3 84 9 0
D2 167 3 0
D3 167 3 0
C2 194 6 0
C3 194 6 0
A2 248 12 0
A3 248 12 0
F2 356 6 0
F3 356 6 0
Measure Number: 163
C4 12 3 0
E4 12 3 0
B3 42 3 0
A4 42 3 0
C4 69 3 0
E4 69 3 0
A3 96 3 0
A4 96 3 0
C4 123 3 0
E4 123 3 0
B3 150 3 0
A4 150 3 0
C4 177 3 0
E4 177 3 0
A3 204 3 0
A4 204 3 0
C4 231 3 0
E4 231 3 0
B3 258 3 0
A4 258 3 0
C4 285 3 0
E4 285 3 0
A3 312 3 0
A4 312 3 0
E2 12 12 0
E3 12 12 0
C2 123 6 0
C3 123 6 0
A1 177 12 0
A2 177 12 0
B1 285 6 0
B2 285 6 0
Measure Number: 164
C4 12 3 0
E4 12 3 0
B3 42 3 0
A4 42 3 0
C4 69 3 0
E4 69 3 0
A3 96 3 0
A4 96 3 0
C4 123 3 0
E4 123 3 0
B3 150 3 0
A4 150 3 0
C4 177 3 0
E4 177 3 0
A3 204 3 0
A4 204 3 0
C4 231 3 0
E4 231 3 0
B3 258 3 0
A4 258 3 0
C4 285 3 0
E4 285 3 0
A3 312 3 0
A4 312 3 0
C2 12 36 0
C3 12 36 0
Measure Number: 165
D4 114 3 0
F4 114 3 0
C4 139 3 0
A4 139 3 0
D4 164 3 0
F4 164 3 0
B3 193 3 0
A4 193 3 0
D4 218 3 0
F4 218 3 0
C4 243 3 0
A4 243 3 0
D4 268 3 0
F4 268 3 0
B3 293 3 0
A4 293 3 0
D4 318 3 0
F4 318 3 0
C4 344 3 0
A4 344 3 0
D4 369 3 0
F4 369 3 0
B3 394 3 0
A4 394 3 0
D2 91 0 1
E2 102 0 0
E2 114 36 0
Measure Number: 166
D4 12 3 0
F4 12 3 0
C4 38 3 0
A4 38 3 0
D4 63 3 0
F4 63 3 0
B3 92 3 0
A4 92 3 0
D4 117 3 0
F4 117 3 0
C4 142 3 0
A4 142 3 0
D4 168 3 0
F4 168 3 0
B3 193 3 0
A4 193 3 0
D4 218 3 0
F4 218 3 0
C4 244 3 0
A4 244 3 0
D4 269 3 0
F4 269 3 0
B3 294 3 0
A4 294 3 0
E2 12 36 0
Measure Number: 167
E3 12 18 0
D3 73 18 0
E2 12 18 0
D2 73 18 0
Measure Number: 168
C3 12 18 0
B2 90 18 0
C2 12 18 0
B1 90 18 0
Measure Number: 169
rest 3
C4 159 3 0
F4 159 3 0
C4 244 3 0
F4 244 3 0
A3 329 3 0
D4 329 3 1
A3 414 3 0
D4 414 3 1
C4 498 3 0
E4 498 3 0
rest 3
D4 668 3 1
B4 668 3 0
D4 753 3 1
B4 753 3 0
B3 838 3 0
G4 838 3 1
B3 922 3 0
G4 922 3 1
E4 1007 3 0
A4 1007 3 0
A1 74 6 0
A2 74 6 0
A2 244 6 0
F3 244 6 0
C3 414 6 0
E3 414 6 0
F1 583 6 0
F2 583 6 0
B2 753 6 0
G3 753 6 0
F3 922 6 0
Measure Number: 170
rest 3
D5 148 3 0
F5 148 3 0
D5 233 3 0
F5 233 3 0
G4 319 3 1
D5 319 3 1
G4 405 3 1
D5 405 3 1
D5 491 3 0
E5 503 3 0
E5 577 3 0
F5 663 3 0
F5 748 3 0
D5 834 3 1
D5 920 3 1
E5 1006 3 0
D5 589 3 0
G4 663 3 1
G4 748 3 1
D5 850 3 0
D5 936 3 0
G4 1006 3 1
E2 62 6 0
E3 62 6 0
E3 233 6 0
E4 233 6 0
B3 405 6 0
D4 405 6 0
E3 577 6 0
E4 577 6 0
B3 748 6 0
D4 748 6 0
E3 920 6 0
E4 920 6 0
Measure Number: 171
rest 3
D5 92 3 0
E5 104 3 0
D5 135 3 0
E5 147 3 0
C5 190 3 0
F5 190 3 0
C5 233 3 0
F5 233 3 0
C5 276 3 0
F5 276 3 1
C5 318 3 0
F5 318 3 1
B4 361 3 0
G5 361 3 0
B4 404 3 0
G5 404 3 0
B4 447 3 -1
D5 447 3 0
B4 490 3 -1
D5 490 3 0
B4 532 3 -1
E5 532 3 0
A2 62 6 0
A3 62 6 0
A3 147 6 0
E4 147 6 0
D3 233 6 0
D4 233 6 0
G2 318 6 0
G3 318 6 0
G3 404 6 0
D4 404 6 0
C3 490 6 0
C4 490 6 0
Measure Number: 172
B4 16 3 -1
E5 16 3 0
A4 58 3 0
F5 58 3 0
A4 99 3 0
F5 99 3 0
A4 141 3 0
C5 141 3 0
A4 182 3 0
C5 182 3 0
A4 224 3 0
D5 224 3 0
E5 265 3 0
C5 307 3 0
C5 348 3 0
B4 390 3 0
B4 432 3 0
E4 473 3 0
A4 265 6 0
D4 348 6 1
D4 432 6 0
F2 16 6 0
F3 16 6 0
F3 99 6 0
C4 99 6 0
F3 182 6 0
B3 182 6 0
E3 265 6 0
C4 265 6 0
E3 336 6 0
F3 348 6 1
E3 432 6 0
G3 432 6 1
Measure Number: 173
rest 3
C5 96 3 0
F5 96 3 0
C5 131 3 0
F5 131 3 0
A4 166 3 0
D5 166 3 1
A4 200 3 0
D5 200 3 1
C5 235 3 0
E5 235 3 0
rest 3
D5 304 3 1
B5 304 3 0
D5 339 3 1
B5 339 3 0
B4 373 3 0
G5 373 3 1
B4 408 3 0
G5 408 3 1
E5 442 3 0
A5 442 3 0
A2 62 6 0
A3 62 6 0
A3 131 6 0
F4 131 6 0
C4 200 6 0
E4 200 6 0
F2 269 6 0
F3 269 6 0
B3 339 6 0
G4 339 6 0
F4 408 6 0
Measure Number: 174
rest 3
D6 59 3 0
F6 59 3 0
D6 116 3 0
F6 116 3 0
G5 163 3 1
D6 163 3 1
G5 210 3 1
D6 210 3 1
D6 245 3 0
E6 257 3 0
E6 304 3 0
F6 351 3 0
F6 398 3 0
D6 445 3 1
D6 518 3 1
E6 566 3 0
D6 316 3 0
G5 351 3 1
G5 398 3 1
D6 461 3 0
D6 534 3 0
G5 566 3 1
E3 12 6 0
E4 12 6 0
E4 116 6 0
E5 116 6 0
B4 210 6 0
D5 210 6 0
E4 304 6 0
E5 304 6 0
B4 398 6 0
D5 398 6 0
E4 518 6 0
E5 518 6 0
Measure Number: 175
rest 3
D6 94 3 0
E6 106 3 0
D6 137 3 0
E6 149 3 0
C6 191 3 0
F6 191 3 0
C6 233 3 0
F6 233 3 0
C6 276 3 0
F6 276 3 1
C6 318 3 0
F6 318 3 1
B5 361 3 0
G6 361 3 0
B5 403 3 0
G6 403 3 0
B5 446 3 -1
D6 446 3 0
B5 488 3 -1
D6 488 3 0
B5 530 3 -1
E6 530 3 0
A3 64 6 0
A4 64 6 0
A4 149 6 0
E5 149 6 0
D4 233 6 0
D5 233 6 0
G3 318 6 0
G4 318 6 0
G4 403 6 0
D5 403 6 0
C4 488 6 0
C5 488 6 0
Measure Number: 176
B5 18 3 -1
E6 18 3 0
A5 59 3 0
F6 59 3 0
A5 100 3 0
F6 100 3 0
A5 141 3 0
C6 141 3 0
A5 183 3 0
C6 183 3 0
A5 224 3 0
D6 224 3 0
E6 265 3 0
C6 306 3 0
C6 347 3 0
B5 388 3 0
B5 430 3 0
E5 471 3 0
A5 265 6 0
D5 347 6 1
D5 430 6 0
F3 18 6 0
F4 18 6 0
F4 100 6 0
C5 100 6 0
F4 183 6 0
B4 183 6 0
E3 265 6 0
E4 265 6 0
E4 347 6 0
F4 359 6 1
E4 430 6 0
G4 430 6 1
Measure Number: 177
rest 3
A5 103 3 0
C6 103 3 0
G5 145 3 1
C6 145 3 0
G5 187 3 0
C6 187 3 0
F5 228 3 1
C6 228 3 0
F5 270 3 0
C6 270 3 0
F5 312 3 0
B5 312 3 0
E5 353 3 0
B5 353 3 0
D5 395 3 1
B5 395 3 0
E5 437 3 0
B5 437 3 0
F5 478 3 0
B5 478 3 0
E5 520 3 0
B5 520 3 0
A2 62 6 0
A3 62 6 0
A3 145 6 0
A4 145 6 0
C4 228 6 0
F4 228 6 0
G2 312 6 1
G3 312 6 1
G3 395 6 1
G4 395 6 1
B3 478 6 0
E4 478 6 0
Measure Number: 178
B5 29 3 -1
E6 29 3 -1
G5 71 3 0
B5 71 3 -1
F5 112 3 1
B5 112 3 -1
F5 154 3 0
B5 154 3 -1
E5 195 3 0
B5 195 3 -1
E5 237 3 -1
B5 237 3 -1
E5 279 3 -1
A5 279 3 0
D5 320 3 0
A5 320 3 0
C5 362 3 1
A5 362 3 0
D5 403 3 0
A5 403 3 0
E5 445 3 -1
A5 445 3 0
D5 486 3 0
A5 486 3 0
G2 29 6 0
G3 29 6 0
G3 112 6 0
G4 112 6 0
B3 195 6 -1
E4 195 6 -1
F2 279 6 1
F3 279 6 1
F3 362 6 1
F4 362 6 1
A3 445 6 0
D4 445 6 0
Measure Number: 179
A5 86 3 -1
D6 86 3 -1
F5 113 3 0
A5 113 3 -1
E5 140 3 0
A5 140 3 -1
E5 170 3 -1
A5 170 3 -1
D5 197 3 0
A5 197 3 -1
D5 226 3 -1
A5 226 3 -1
A5 253 3 -1
G5 281 6 0
G5 335 6 0
G5 390 3 1
D5 253 9 -1
C5 335 6 0
B4 390 3 0
F2 86 6 0
F3 86 6 0
F3 140 6 0
F4 140 6 0
A3 197 6 -1
D4 197 6 -1
E2 253 6 0
E3 253 6 0
E3 308 6 0
E4 308 6 0
D3 362 6 0
F4 362 6 0
Measure Number: 180
B4 12 3 0
G5 12 3 1
A4 37 3 0
A5 37 3 0
rest 3
A4 78 6 0
B4 90 6 0
F4 140 6 0
F5 140 6 0
F4 190 3 0
F5 190 3 0
A4 206 3 0
B4 218 3 0
F4 243 3 0
F5 243 3 0
G4 273 3 1
B4 273 3 0
E4 298 3 0
E5 298 3 0
C3 12 6 0
E4 12 6 0
D2 62 6 0
D3 62 6 0
D3 115 6 0
A3 115 6 0
B3 127 6 0
D2 165 6 0
D3 165 6 0
D3 218 6 0
A3 218 6 0
B3 230 6 0
E2 273 6 0
E3 273 6 0
Measure Number: 181
rest 3
A4 40 3 0
C5 40 3 0
G4 70 3 1
C5 70 3 0
G4 97 3 0
C5 97 3 0
F4 127 3 1
C5 127 3 0
F4 154 3 0
C5 154 3 0
F4 181 3 0
B4 181 3 0
E4 209 3 0
B4 209 3 0
D4 239 3 1
B4 239 3 0
E4 266 3 0
B4 266 3 0
F4 293 3 0
B4 293 3 0
E4 320 3 0
B4 320 3 0
A1 12 6 0
A2 12 6 0
A2 70 6 0
A3 70 6 0
C3 127 6 0
F3 127 6 0
G1 181 6 1
G2 181 6 1
G2 239 6 1
G3 239 6 1
B2 293 6 0
E3 293 6 0
Measure Number: 182
B4 84 3 -1
E5 84 3 -1
G4 108 3 0
B4 108 3 -1
F4 138 3 1
B4 138 3 -1
F4 165 3 0
B4 165 3 -1
E4 190 3 0
B4 190 3 -1
E4 219 3 -1
B4 219 3 -1
E4 244 3 -1
A4 244 3 0
D4 269 3 0
A4 269 3 0
C4 301 3 1
A4 301 3 0
D4 326 3 0
A4 326 3 0
E4 351 3 -1
A4 351 3 0
D4 375 3 0
A4 375 3 0
G1 84 6 0
G2 84 6 0
G2 138 6 0
G3 138 6 0
B2 190 6 -1
E3 190 6 -1
F1 244 6 1
F2 244 6 1
F2 301 6 1
F3 301 6 1
A2 351 6 0
D3 351 6 0
Measure Number: 183
A4 27 3 -1
D5 27 3 -1
F4 52 3 0
A4 52 3 -1
E4 76 3 0
A4 76 3 -1
E4 105 3 -1
A4 105 3 -1
D4 129 3 0
A4 129 3 -1
D4 158 3 -1
A4 158 3 -1
A4 184 3 -1
G4 208 6 0
G4 257 6 0
G4 305 3 1
D4 184 9 -1
C4 257 6 0
B3 305 3 0
F1 27 6 0
F2 27 6 0
F2 76 6 0
F3 76 6 0
A2 129 6 -1
D3 129 6 -1
E1 184 6 0
E2 184 6 0
E2 232 6 0
E3 232 6 0
D2 281 6 0
F3 281 6 0
Measure Number: 184
B3 12 3 0
G4 12 3 1
A3 37 3 0
A4 37 3 0
rest 3
A3 115 6 0
B3 127 6 0
F3 176 6 0
F4 176 6 0
F3 226 3 0
F4 226 3 0
A3 241 3 0
B3 253 3 0
F3 278 3 0
F4 278 3 0
G3 308 3 1
B3 308 3 0
E3 333 3 0
E4 333 3 0
C2 12 6 0
E3 12 6 0
D1 62 6 0
D2 62 6 0
D2 151 6 0
B2 151 6 0
D1 201 6 0
D2 201 6 0
D2 253 6 0
B2 253 6 0
E1 308 6 0
E2 308 6 0
Measure Number: 185
A3 62 3 0
B3 74 3 0
D3 106 3 1
D4 106 3 1
A4 158 3 0
B4 170 3 0
D4 200 3 1
D5 200 3 1
A4 229 3 -1
C5 229 3 0
E4 258 3 -1
E5 258 3 -1
G4 274 3 0
B4 274 3 0
E4 290 3 -1
E5 290 3 -1
G4 306 3 0
B4 306 3 0
E4 322 3 -1
E5 322 3 -1
G4 338 3 0
B4 338 3 0
D4 365 3 0
D5 365 3 0
F1 74 6 0
F2 74 6 0
F2 158 6 0
F3 158 6 0
F2 229 6 1
F3 229 6 1
G2 274 6 0
G3 274 6 0
G1 306 6 0
G2 306 6 0
G2 338 6 0
G3 338 6 0
Measure Number: 186
B3 19 3 0
C4 31 3 1
E3 63 3 1
E4 63 3 1
B4 93 3 0
C5 105 3 1
E4 135 3 1
E5 135 3 1
B4 165 3 -1
D5 165 3 0
F4 180 3 0
F5 180 3 0
A4 196 3 0
C5 196 3 1
F4 212 3 0
F5 212 3 0
A4 228 3 0
C5 228 3 1
F4 244 3 0
F5 244 3 0
A4 260 3 0
C5 260 3 1
E4 287 3 0
E5 287 3 0
G1 19 6 0
G2 19 6 0
G2 93 6 0
G3 93 6 0
G2 165 6 1
G3 165 6 1
A2 196 6 0
A3 196 6 0
A1 228 6 0
A2 228 6 0
A2 260 6 0
A3 260 6 0
Measure Number: 187
C4 29 3 1
D4 41 3 1
F3 73 3 2
F4 73 3 2
C5 115 3 1
D5 127 3 1
F4 157 3 2
F5 157 3 2
C5 184 3 0
E5 184 3 0
G4 200 3 0
G5 200 3 0
B4 216 3 0
E5 216 3 0
G4 232 3 0
G5 232 3 0
E5 262 3 0
F5 274 3 1
A4 306 3 1
A5 306 3 1
E5 336 3 -1
G5 336 3 0
B4 367 3 -1
B5 367 3 -1
A1 29 6 0
A2 29 6 0
A2 127 6 0
A3 127 6 0
A2 184 6 1
A3 184 6 1
B2 216 6 0
B3 216 6 0
C3 274 6 0
C4 274 6 0
C3 336 6 1
C4 336 6 1
Measure Number: 188
D5 73 3 0
F5 73 3 1
B4 158 3 0
B5 158 3 0
F5 243 3 0
A5 243 3 0
C5 328 3 0
C6 328 3 0
E5 413 3 0
A5 413 3 0
C5 498 3 0
C6 498 3 0
D5 583 3 1
A5 583 3 0
C5 667 3 0
C6 667 3 0
A5 740 3 0
B5 752 3 0
D5 837 3 1
D6 837 3 1
A5 922 3 0
C6 922 3 0
D5 1007 3 1
D6 1007 3 1
D3 73 6 0
D4 73 6 0
D3 243 6 1
A3 243 6 0
C4 231 6 0
D4 243 6 1
E3 413 6 0
A3 413 6 0
C4 413 6 0
E4 413 6 0
F3 583 6 0
A3 583 6 0
C4 583 6 0
F4 583 6 0
F3 752 6 1
A3 740 6 0
B3 752 6 0
F4 752 6 1
F3 922 6 0
A3 922 6 0
C4 922 6 0
F4 922 6 0
Measure Number: 189
F6 64 3 0
A6 64 3 0
C7 64 3 0
E6 106 3 0
D6 148 3 0
F6 148 3 0
A6 148 3 0
C6 191 3 0
B5 233 3 0
D6 233 3 0
F6 233 3 0
A5 275 3 0
G5 317 3 0
B5 317 3 0
D6 317 3 0
F5 360 3 0
E5 402 3 0
G5 402 3 1
B5 402 3 0
D5 444 3 0
C5 486 3 0
E5 486 3 0
G5 486 3 1
B4 528 3 0
E1 64 6 0
E2 64 6 0
A1 148 6 0
A2 148 6 0
B1 233 6 0
B2 233 6 0
D2 317 6 0
D3 317 6 0
F2 402 6 0
F3 402 6 0
E2 486 6 0
E3 486 6 0
Measure Number: 190
F6 12 3 0
A6 12 3 0
C7 12 3 0
E6 55 3 0
D6 97 3 0
F6 97 3 0
A6 97 3 0
C6 139 3 0
B5 181 3 0
D6 181 3 0
F6 181 3 0
A5 223 3 0
G5 266 3 0
B5 266 3 0
D6 266 3 0
F5 308 3 0
E5 350 3 0
G5 350 3 1
B5 350 3 0
D5 392 3 0
C5 435 3 0
E5 435 3 0
G5 435 3 1
B4 477 3 0
E1 12 6 0
E2 12 6 0
A1 97 6 0
A2 97 6 0
B1 181 6 0
B2 181 6 0
D2 266 6 0
D3 266 6 0
F2 350 6 0
F3 350 6 0
E2 435 6 0
E3 435 6 0
Measure Number: 191
B4 76 3 0
F5 118 3 1
A5 106 3 0
B5 118 3 0
B5 159 3 0
F6 201 3 1
A6 189 3 0
B6 201 3 0
B5 242 3 0
F5 284 3 1
A5 272 3 0
B5 284 3 0
C5 326 3 0
F5 367 3 1
A5 367 3 0
C6 367 3 0
C6 409 3 0
F6 451 3 1
A6 451 3 0
C7 451 3 0
C6 492 3 0
F5 534 3 1
A5 534 3 0
C6 534 3 0
D2 76 6 1
D3 76 6 1
A3 147 6 0
B3 159 6 0
F4 159 6 1
rest 6
D2 326 6 1
D3 326 6 1
A3 409 6 0
C4 409 6 0
F4 409 6 1
rest 6
Measure Number: 192
C5 12 3 0
E5 50 3 0
A5 50 3 0
C6 50 3 0
C6 100 3 0
E6 138 3 0
A6 138 3 0
C7 138 3 0
C6 176 3 0
E5 214 3 0
A5 214 3 0
C6 214 3 0
B4 261 3 0
E5 299 3 0
G5 299 3 1
B5 299 3 0
B5 359 3 0
E6 396 3 0
G6 396 3 1
B6 396 3 0
B5 434 3 0
E5 472 3 0
G5 472 3 1
B5 472 3 0
E2 12 6 0
E3 12 6 0
C4 100 6 0
E4 100 6 0
A4 100 6 0
rest 6
E2 261 6 0
E3 261 6 0
B3 359 6 0
E4 359 6 0
G4 359 6 1
rest 6
Measure Number: 193
A6 64 3 0
C7 64 3 0
E7 64 3 0
G6 106 3 0
F6 148 3 0
A6 148 3 0
C7 148 3 0
E6 191 3 0
D6 233 3 0
F6 233 3 0
A6 233 3 0
C6 275 3 0
B5 317 3 0
D6 317 3 0
F6 317 3 0
A5 360 3 0
G5 402 3 0
B5 402 3 0
D6 402 3 0
F5 444 3 0
E5 486 3 0
G5 486 3 1
B5 486 3 0
D5 528 3 0
E1 64 6 0
E2 64 6 0
A1 148 6 0
A2 148 6 0
B1 233 6 0
B2 233 6 0
D2 317 6 0
D3 317 6 0
F2 402 6 0
F3 402 6 0
E2 486 6 0
E3 486 6 0
Measure Number: 194
A6 12 3 0
C7 12 3 0
E7 12 3 0
G6 55 3 0
F6 97 3 0
A6 97 3 0
C7 97 3 0
E6 139 3 0
D6 181 3 0
F6 181 3 0
A6 181 3 0
C6 223 3 0
B5 266 3 0
D6 266 3 0
F6 266 3 0
A5 308 3 0
G5 350 3 0
B5 350 3 0
D6 350 3 0
F5 392 3 0
E5 435 3 0
G5 435 3 1
B5 435 3 0
D5 477 3 0
E1 12 6 0
E2 12 6 0
A1 97 6 0
A2 97 6 0
B1 181 6 0
B2 181 6 0
D2 266 6 0
D3 266 6 0
F2 350 6 0
F3 350 6 0
E2 435 6 0
E3 435 6 0
Measure Number: 195
B4 76 3 0
F5 118 3 1
A5 106 3 0
B5 118 3 0
B5 154 3 0
F6 196 3 1
A6 184 3 0
B6 196 3 0
B5 233 3 0
F5 270 3 1
A5 258 3 0
B5 270 3 0
C5 306 3 0
F5 343 3 1
A5 343 3 0
C6 343 3 0
C6 380 3 0
F6 416 3 1
A6 416 3 0
C7 416 3 0
C6 453 3 0
F5 489 3 1
A5 489 3 0
C6 489 3 0
D2 76 6 1
D3 76 6 1
D3 154 6 1
A3 142 6 0
B3 154 6 0
F4 154 6 1
rest 6
D2 306 6 1
D3 306 6 1
D3 380 6 1
A3 380 6 0
C4 380 6 0
F4 380 6 1
rest 6
Measure Number: 196
C5 19 3 1
G5 72 3 0
B5 60 3 -1
C6 72 3 1
C6 143 3 1
G6 196 3 0
B6 184 3 -1
C7 196 3 1
C6 231 3 1
G5 267 3 0
B5 255 3 -1
C6 267 3 1
D5 313 3 0
G5 352 3 1
B5 352 3 0
D6 352 3 0
D6 411 3 0
G6 452 3 1
B6 452 3 0
D7 452 3 0
D6 488 3 0
G5 523 3 1
B5 523 3 0
D6 523 3 0
E2 19 6 0
E3 19 6 0
B3 143 6 -1
C4 155 6 1
G4 143 6 0
rest 6
E2 313 6 0
E3 313 6 0
B3 411 6 0
D4 411 6 0
G4 411 6 1
rest 6
Measure Number: 197
D5 70 0 1
A5 91 0 0
B5 99 0 0
D6 91 0 1
D6 110 0 1
D6 138 6 1
D7 138 6 1
rest 6
A4 175 6 0
A4 201 12 0
A4 231 6 0
F3 138 6 0
A3 126 6 0
B3 138 6 0
D4 138 6 1
A4 138 6 0
rest 6
A3 175 6 0
A3 201 12 0
A3 231 6 0
Measure Number: 198
A4 10 12 0
A4 35 6 0
A4 61 12 0
A4 86 6 0
A3 10 12 0
A3 35 6 0
A3 61 12 0
A3 86 6 0
Measure Number: 199
E4 10 12 0
C5 10 12 0
F4 35 6 0
A4 35 6 0
E4 61 12 0
C5 61 12 0
D4 86 6 0
D5 86 6 0
C3 10 12 0
A3 10 12 0
D3 35 6 0
A3 35 6 0
E3 61 12 0
A3 61 12 0
F3 86 6 0
A3 86 6 0
Measure Number: 200
C5 10 9 0
B4 35 3 0
A4 50 6 0
E4 71 12 0
C5 71 12 0
D4 99 6 0
D5 99 6 0
E4 10 12 0
F4 50 6 0
E3 10 12 0
A3 10 12 0
D3 50 6 0
A3 50 6 0
E3 71 12 0
A3 71 12 0
F3 99 6 0
A3 99 6 0
Measure Number: 201
E4 12 12 0
A4 12 12 0
E5 12 12 0
rest 6
rest 12
rest 6
E3 12 12 0
C4 12 12 0
rest 6
rest 12
rest 6
Measure Number: 202
rest 12
rest 6
B3 69 18 0
D4 69 18 0
E4 81 18 0
G4 69 18 1
rest 12
rest 6
E3 69 18 0
Measure Number: 203
G3 24 0 1
G3 53 36 1
D4 53 36 0
E4 65 36 0
B4 53 36 0
E1 53 36 0
E2 53 36 0
Measure Number: 204
A3 12 12 0
C4 12 12 0
E4 12 12 0
A4 12 12 0
rest 6
rest 12
rest 6
A1 12 12 0
A2 12 12 0
rest 6
rest 12
rest 6
