Measure Number: 1
C3 681 120 0
E2 743 120 0
A1 805 120 0
E2 867 120 0
C3 929 120 0
E2 991 120 0
Measure Number: 90
A5 60 80 0
E5 99 80 0
G5 146 80 1
C5 185 80 0
G5 223 80 0
E5 270 80 0
F5 309 80 1
C5 347 80 0
F5 395 80 0
C5 433 80 0
E5 471 80 0
A4 519 80 0
D5 557 80 1
C5 595 80 0
D5 643 80 0
A4 681 80 0
C5 719 80 1
A4 767 80 0
C5 805 80 0
E4 843 80 0
B4 891 80 0
E4 929 80 0
B4 967 80 -1
C4 1015 80 0
A1 60 120 0
E2 122 120 0
C3 185 120 0
E2 247 120 0
E1 309 120 0
E2 371 120 0
C3 433 120 0
E2 495 120 0
A1 557 120 0
E2 619 120 0
C3 681 120 0
E2 743 120 0
C3 805 120 0
E2 867 120 0
C3 929 120 0
E2 991 120 0
Measure Number: 91
A4 57 80 0
E4 93 80 0
G4 139 80 1
C4 176 80 0
G4 212 80 0
E4 258 80 0
F4 295 80 1
C4 331 80 0
F4 377 80 0
C4 414 80 0
E4 450 80 0
A3 496 80 0
D4 533 80 1
C4 569 80 0
D4 615 80 0
A3 652 80 0
C4 688 80 1
A3 734 80 0
C4 815 80 0
E3 852 80 0
B3 898 80 0
E3 934 80 0
B3 971 80 -1
C3 1017 80 0
A1 57 120 0
E2 116 120 0
C3 176 120 0
E2 235 120 0
A1 295 120 0
E2 354 120 0
C3 414 120 0
E2 473 120 0
A1 533 120 0
E2 592 120 0
C3 652 120 0
E2 711 120 0
A1 815 120 0
E2 875 120 0
C3 934 120 0
E2 994 120 0
Measure Number: 92
A3 58 80 0
E3 99 80 0
G3 141 80 1
C3 182 80 0
G3 224 80 0
E3 265 80 0
F3 307 80 1
C3 348 80 0
F3 390 80 0
C3 431 80 0
E3 473 80 0
A2 514 80 0
D3 556 80 1
C3 597 80 0
D3 639 80 0
A2 680 80 0
C3 722 80 1
A2 763 80 0
C3 804 80 0
E2 846 80 0
B2 887 80 0
E2 929 80 0
B2 970 80 -1
E2 1012 80 0
A2 58 160 0
G2 141 160 1
G2 224 160 0
F2 307 160 1
F2 390 160 0
E2 473 160 0
D2 556 160 1
D2 639 160 0
C2 722 160 1
C2 804 160 0
B1 887 160 0
B1 970 160 -1
Measure Number: 93
A2 58 480 0
A3 123 360 0
C4 123 360 0
E4 123 360 0
A4 123 360 0
A3 150 120 0
C4 150 120 0
E4 150 120 0
A4 150 120 0
A3 172 480 0
C4 172 480 0
E4 172 480 0
A4 172 480 0
A3 202 480 0
D4 202 480 0
F4 202 480 0
A4 202 480 0
A1 58 480 0
A1 123 360 0
E2 123 360 0
A2 123 360 0
A1 150 120 0
E2 150 120 0
A2 150 120 0
A1 172 480 0
E2 172 480 0
A2 172 480 0
A1 202 480 0
D2 202 480 0
A2 202 480 0
Measure Number: 94
A3 15 960 0
C4 15 960 0
E4 15 960 0
A4 15 960 0
A3 62 960 0
B3 74 960 0
D4 62 960 0
A4 62 960 0
A1 15 960 0
E2 15 960 0
A2 15 960 0
A1 62 960 0
F2 62 960 0
A2 62 960 0
Measure Number: 95
A3 15 1920 0
C4 15 1920 0
E4 15 1920 0
A4 15 1920 0
rest 480
A2 67 51 0
B2 86 51 0
C3 104 51 0
D3 122 51 0
E3 140 51 0
F3 164 51 1
G3 186 51 1
A3 202 51 0
B3 219 51 0
C4 235 51 0
D4 251 51 0
E4 267 51 0
F4 289 51 1
G4 312 51 1
A4 328 51 0
B4 344 51 0
C5 360 51 0
D5 376 51 0
E5 392 51 0
F5 415 51 1
G5 438 51 1
A5 454 51 0
B5 472 51 0
C6 490 51 0
D6 508 51 0
E6 526 51 0
F6 552 51 1
G6 578 51 1
A1 15 1920 0
E2 15 1920 0
A2 15 1920 0
rest 480
A1 67 51 0
B1 86 51 0
C2 104 51 0
D2 122 51 0
E2 140 51 0
F2 164 51 1
G2 186 51 1
A2 202 51 0
B2 219 51 0
C3 235 51 0
D3 251 51 0
E3 267 51 0
F3 289 51 1
G3 312 51 1
A3 328 51 0
B3 344 51 0
C4 360 51 0
D4 376 51 0
E4 392 51 0
F4 415 51 1
G4 438 51 1
A4 454 51 0
B4 472 51 0
C5 490 51 0
D5 508 51 0
E5 526 51 0
F5 552 51 1
G5 578 51 1
Measure Number: 96
A6 15 480 0
rest 480
rest 960
A5 15 480 0
rest 480
rest 960
