Measure Number: 1
C3 288 4 1
B1 327 4 0
B2 327 4 0
A1 366 4 1
A2 366 4 1
B1 406 4 0
B2 406 4 0
C2 445 4 1
C3 445 4 1
G2 13 24 0
F2 249 12 1
rest 12
Measure Number: 110
B3 95 4 0
B4 95 4 0
A3 132 4 1
A4 132 4 1
B3 171 4 0
B4 171 4 0
C4 210 4 1
C5 210 4 1
D4 249 4 0
D5 249 4 0
E4 288 4 0
E5 288 4 0
D4 331 4 0
D5 331 4 0
C4 366 4 1
C5 366 4 1
B3 405 4 0
B4 405 4 0
A3 444 4 1
A4 444 4 1
B3 483 4 0
B4 483 4 0
C4 522 4 1
C5 522 4 1
G4 91 24 0
F4 327 12 1
rest 12
B1 95 4 0
B2 95 4 0
A1 132 4 1
A2 132 4 1
B1 171 4 0
B2 171 4 0
C2 210 4 1
C3 210 4 1
D2 249 4 0
D3 249 4 0
E2 288 4 0
E3 288 4 0
D2 331 4 0
D3 331 4 0
C2 366 4 1
C3 366 4 1
B1 405 4 0
B2 405 4 0
A1 444 4 1
A2 444 4 1
B1 483 4 0
B2 483 4 0
C2 522 4 1
C3 522 4 1
G2 91 24 0
F2 327 12 1
rest 12
Measure Number: 111
D4 23 4 0
D5 23 4 0
C4 56 4 1
C5 56 4 1
D4 93 4 0
D5 93 4 0
E4 130 4 0
E5 130 4 0
F4 167 4 0
F5 167 4 0
G4 204 4 0
G5 204 4 0
F4 245 4 0
F5 245 4 0
E4 278 4 0
E5 278 4 0
D4 315 4 0
D5 315 4 0
C4 352 4 1
C5 352 4 1
D4 389 4 0
D5 389 4 0
E4 426 4 0
E5 426 4 0
B4 19 24 -1
A4 241 12 0
rest 12
D2 23 4 0
D3 23 4 0
C2 56 4 1
C3 56 4 1
D2 93 4 0
D3 93 4 0
E2 130 4 0
E3 130 4 0
F2 167 4 0
F3 167 4 0
G2 204 4 0
G3 204 4 0
F2 245 4 0
F3 245 4 0
E2 278 4 0
E3 278 4 0
D2 315 4 0
D3 315 4 0
C2 352 4 1
C3 352 4 1
D2 389 4 0
D3 389 4 0
E2 426 4 0
E3 426 4 0
B2 19 24 -1
A2 241 12 0
rest 12
Measure Number: 112
D4 23 4 0
D5 23 4 0
C4 57 4 1
C5 57 4 1
D4 96 4 0
D5 96 4 0
E4 134 4 0
E5 134 4 0
F4 172 4 0
F5 172 4 0
G4 211 4 0
G5 211 4 0
F4 253 4 0
F5 253 4 0
E4 288 4 0
E5 288 4 0
D4 326 4 0
D5 326 4 0
F4 369 4 0
F5 369 4 0
G4 403 4 0
G5 403 4 0
B4 441 4 -1
B5 441 4 -1
B4 19 24 -1
A4 249 12 0
D5 365 12 -1
D2 23 4 0
D3 23 4 0
C2 57 4 1
C3 57 4 1
D2 96 4 0
D3 96 4 0
E2 134 4 0
E3 134 4 0
F2 172 4 0
F3 172 4 0
G2 211 4 0
G3 211 4 0
F2 253 4 0
F3 253 4 0
E2 288 4 0
E3 288 4 0
D2 326 4 0
D3 326 4 0
F2 369 4 0
F3 369 4 0
G2 403 4 0
G3 403 4 0
B2 441 4 -1
B3 441 4 -1
B2 19 24 -1
A2 249 12 0
D3 365 12 -1
Measure Number: 113
A4 118 4 -1
A5 118 4 -1
G4 149 4 0
G5 149 4 0
F4 183 4 0
F5 183 4 0
G4 222 4 1
G5 222 4 1
A4 259 4 1
A5 259 4 1
C5 294 4 1
C6 294 4 1
B4 333 4 0
B5 333 4 0
A4 363 4 1
A5 363 4 1
G4 398 4 1
G5 398 4 1
B4 437 4 0
B5 437 4 0
C5 468 4 1
C6 468 4 1
E5 502 4 0
E6 502 4 0
C5 114 12 0
E5 218 12 0
D5 329 12 1
G5 433 12 0
A2 118 4 -1
A3 118 4 -1
G2 149 4 0
G3 149 4 0
F2 183 4 0
F3 183 4 0
G2 222 4 1
G3 222 4 1
A2 259 4 1
A3 259 4 1
C3 294 4 1
C4 294 4 1
B2 333 4 0
B3 333 4 0
A2 363 4 1
A3 363 4 1
G2 398 4 1
G3 398 4 1
B2 437 4 0
B3 437 4 0
C3 468 4 1
C4 468 4 1
E3 502 4 0
E4 502 4 0
C3 114 12 0
E3 218 12 0
D3 329 12 1
G3 433 12 0
Measure Number: 114
D5 23 4 0
D6 23 4 0
C5 57 4 1
C6 57 4 1
B4 96 4 0
B5 96 4 0
A4 154 4 1
C5 154 4 2
E5 154 4 1
A5 154 4 1
B4 193 4 0
B5 193 4 0
D5 231 4 0
D6 231 4 0
E5 270 4 1
E6 270 4 1
A5 308 4 1
A6 308 4 1
B5 347 4 0
B6 347 4 0
B5 385 4 0
B6 385 4 0
B5 424 4 0
B6 424 4 0
B5 462 4 0
B6 462 4 0
F5 19 12 1
D3 23 4 0
D4 23 4 0
C3 57 4 1
C4 57 4 1
B2 96 4 0
B3 96 4 0
A2 154 4 1
A3 154 4 1
G2 193 4 1
G3 193 4 1
E2 231 4 1
E3 231 4 1
D2 270 4 0
D3 270 4 0
C2 308 4 1
C3 308 4 1
B1 347 4 0
B2 347 4 0
A1 385 4 0
A2 385 4 0
G1 424 4 1
G2 424 4 1
G1 462 4 0
G2 462 4 0
F3 19 12 1
Measure Number: 115
B5 20 4 0
B6 20 4 0
A5 57 4 1
A6 57 4 1
B5 94 4 0
B6 94 4 0
A5 132 4 1
A6 132 4 1
A5 169 4 0
A6 169 4 0
G5 206 4 1
G6 206 4 1
A5 247 4 0
A6 247 4 0
G5 280 4 1
G6 280 4 1
A5 317 4 0
A6 317 4 0
A5 355 4 -1
A6 355 4 -1
G5 392 4 0
G6 392 4 0
F5 429 4 1
F6 429 4 1
D6 16 12 0
F6 16 12 1
E6 243 12 0
F1 16 4 1
F2 16 4 1
A1 57 4 1
A2 57 4 1
B1 94 4 0
B2 94 4 0
B1 132 4 1
B2 132 4 1
C2 169 4 1
C3 169 4 1
D2 206 4 0
D3 206 4 0
C2 243 4 1
C3 243 4 1
B1 280 4 1
B2 280 4 1
C2 317 4 1
C3 317 4 1
D2 355 4 0
D3 355 4 0
E2 392 4 -1
E3 392 4 -1
E2 429 4 0
E3 429 4 0
Measure Number: 116
G5 116 4 0
G6 116 4 0
F5 156 4 1
F6 156 4 1
G5 201 4 0
G6 201 4 0
G5 245 4 -1
G6 245 4 -1
F5 290 4 0
F6 290 4 0
E5 334 4 0
E6 334 4 0
F5 383 4 0
F6 383 4 0
E5 423 4 0
E6 423 4 0
F5 468 4 0
F6 468 4 0
F5 512 4 -1
F6 512 4 -1
E5 557 4 -1
E6 557 4 -1
D5 601 4 0
D6 601 4 0
B5 112 24 -1
D6 112 24 -1
B5 368 24 -1
D6 368 12 -1
E2 112 4 -1
E3 112 4 -1
D2 156 4 0
D3 156 4 0
E2 201 4 -1
E3 201 4 -1
E2 245 4 0
E3 245 4 0
F2 290 4 0
F3 290 4 0
G2 334 4 -1
G3 334 4 -1
F2 379 4 0
F3 379 4 0
E2 423 4 0
E3 423 4 0
F2 468 4 0
F3 468 4 0
G2 512 4 -1
G3 512 4 -1
G2 557 4 0
G3 557 4 0
A2 601 4 -1
A3 601 4 -1
Measure Number: 117
E5 45 4 0
E6 45 4 0
D5 86 4 1
D6 86 4 1
E5 132 4 0
E6 132 4 0
D5 178 4 1
D6 178 4 1
D5 224 4 0
D6 224 4 0
C5 269 4 1
C6 269 4 1
D5 326 4 0
D6 326 4 0
C5 361 4 1
C6 361 4 1
D5 407 4 0
D6 407 4 0
C5 452 4 1
C6 452 4 1
C5 498 4 0
C6 498 4 0
B4 544 4 0
B5 544 4 0
A5 30 24 1
E5 315 24 1
G5 315 24 1
C6 30 12 1
G2 41 4 0
G3 41 4 0
F2 86 4 1
F3 86 4 1
G2 132 4 0
G3 132 4 0
G2 178 4 1
G3 178 4 1
A2 224 4 0
A3 224 4 0
A2 269 4 1
A3 269 4 1
B2 315 4 0
B3 315 4 0
A2 361 4 1
A3 361 4 1
B2 407 4 0
B3 407 4 0
B2 452 4 1
B3 452 4 1
C3 498 4 1
C4 498 4 1
D3 544 4 0
D4 544 4 0
Measure Number: 118
B4 13 24 0
C5 24 24 1
F5 24 24 1
B5 24 24 0
A4 96 24 1
C5 96 24 1
F5 96 24 1
A5 96 24 1
F3 24 24 1
C4 24 24 1
F4 24 24 1
F2 96 24 1
C3 96 24 1
F3 96 24 1
Measure Number: 119
B4 37 48 0
D5 37 48 0
F5 37 48 1
B5 37 48 0
B1 37 48 0
F2 37 48 1
B2 37 48 0
